Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time,Num of Clusters
190,1622,17.073684210526316,0.09033695349484823,0.011195001301744337,0.5380710901222824,0.8939580764488286,0.8630465051517683,0.6528201167364278,0.005598157644271851,6
195,1561,16.01025641025641,0.08252709489822892,0.015342250196695516,0.5541792695862399,0.9135169762972454,0.8990219402590537,0.7250655696733439,0.006504889577627182,7
200,1987,19.87,0.09984924623115578,0.004638031861262351,0.37083136109638004,0.9043784599899346,0.7789949748743719,0.5329589488190601,0.0065350160002708435,4
205,2447,23.87317073170732,0.11702534672405547,0.021272024065320156,0.489645828404224,0.9595422966898243,0.33012912482066,0.19019369188295748,0.010452747344970703,2
210,1873,17.83809523809524,0.08534973798131693,0.0215183752417795,0.5003010846831072,0.8969567538707955,0.7912508544087491,0.5775270806746275,0.007699109613895416,6
215,2123,19.748837209302327,0.09228428602477723,0.0169424743892829,0.4848593392083893,0.8351389543099388,0.8181699630515106,0.5374112877621209,0.009776901453733444,6
220,2399,21.80909090909091,0.0995848899958489,0.006860071080254567,0.6195664049454488,0.9266360983743226,0.7955583229555833,0.4736848461070255,0.007308408617973328,7
225,2363,21.004444444444445,0.09376984126984127,0.030460858585858584,0.5245001482783438,0.8887008040626323,0.8013095238095238,0.600101472679117,0.010103806853294373,5
230,1868,16.243478260869566,0.07093221947977976,0.003582202111613876,0.6582310723666434,0.8372591006423983,0.8260489842415037,0.5302769167633398,0.010411318391561508,10
235,2498,21.259574468085106,0.09085288234224405,0.01102158710854363,0.3478108631009733,0.8807045636509208,0.7661756683033278,0.5423082260844704,0.011129990220069885,4
240,2640,22.0,0.09205020920502092,0.0134886572654813,0.48481281894167116,0.8931818181818182,0.805439330543933,0.5346970414370983,0.012294579297304153,6
245,2760,22.53061224489796,0.09233857477417197,0.01904520060944642,0.6075001195677506,0.7938405797101449,0.8691535630645701,0.5711128176853603,0.007717203348875046,8
250,2537,20.296,0.08151004016064257,0.022912885662431944,0.5085845692303013,0.8316909735908553,0.8636787148594377,0.5873738749285505,0.009298920631408691,7
