Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time
425,5659,26.630588235294116,0.0628079911209767,0.005162326488470804,0.5093346261673353,0.8717087824704012,0.9002663706992231,0.6828950507897429,0.01813555508852005
430,6029,28.04186046511628,0.06536564210982816,0.012925969447708578,0.5196317520925801,0.9037983081771438,0.8264541659890497,0.6115481233638232,0.02873833104968071
435,5253,24.151724137931033,0.05564913395836644,0.0029946844351276484,0.5606755342988734,0.9017704169046259,0.876296414004979,0.715565070664433,0.020866744220256805
440,5528,25.12727272727273,0.05723752329674881,0.01721664275466284,0.5742899024173113,0.8391823444283647,0.8603955270242286,0.6057086237462852,0.026258844882249832
445,5700,25.617977528089888,0.057698147585788034,0.002257336343115124,0.4958425152728047,0.9152631578947369,0.8437189998987752,0.6777235457063713,0.021111339330673218
450,5127,22.786666666666665,0.05074981440237565,0.002022005724639584,0.5184882355744124,0.91261946557441,0.8918386537985648,0.7273286987216719,0.021440133452415466
455,6071,26.685714285714287,0.05877910635619887,0.005399735840261052,0.5189310614661169,0.9313127985504859,0.7873553759016314,0.5760187042687447,0.03280146047472954
460,6046,26.286956521739132,0.057270057781566734,0.0032909798534798535,0.4972614902281106,0.8678465100893152,0.8667424457705788,0.6749457981694866,0.05516088753938675
465,6191,26.627956989247313,0.05738783833889507,0.010455026455026455,0.34230797402317964,0.885155871426264,0.8342788283277716,0.6492954286396061,0.02565922960639
470,6840,29.106382978723403,0.0620605180783015,0.006948984286094768,0.3320212591431145,0.8814327485380117,0.8570974912670689,0.6667593020074554,0.021009862422943115
475,5951,25.056842105263158,0.052862536087053075,0.01217391304347826,0.5217275899898965,0.8185178961519073,0.8861203642016433,0.6447373767524684,0.027812331914901733
480,6461,26.920833333333334,0.05620215727209464,0.0047802904945762085,0.558222726759175,0.9142547593251819,0.8251391788448156,0.6331254705258207,0.027060426771640778
485,6849,28.243298969072164,0.05835392348981852,0.014229545029020782,0.445883086524365,0.8205577456563002,0.869651529351623,0.6239951752337477,0.03131011500954628
490,6662,27.191836734693876,0.055607028087308545,0.003218884120171674,0.5618623175773434,0.8464425097568298,0.8713910103918868,0.6477291121197025,0.030807416886091232
495,6115,24.707070707070706,0.05001431317220791,0.005054945054945055,0.5920031634042249,0.8573998364677023,0.8967897599476546,0.6897117726540037,0.03546600416302681
500,6783,27.132,0.054372745490981964,0.00854223901098901,0.5789564502328046,0.8726227333038479,0.8328496993987976,0.5808310179756005,0.025827378034591675
